Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
900,1,91,1.344113,0.02799869,20,10,606
900,4,87,1.212984,0.4685684,20,10,481
900,4,87,1.212984,0.4685684,20,10,421
900,4,87,1.212984,0.4685684,20,10,395
900,4,111,1.099574,0.02990377,20,10,685
900,5,110,1.479438,0.237589,20,10,430
900,5,110,1.479438,0.237589,20,10,433
900,2,87,0.9891617,0.02708447,20,10,687
900,3,85,0.8655667,0.1684163,20,10,439
900,2,87,0.989033,0.02708447,20,10,699
900,2,87,1.062046,0.02708447,20,10,442
900,4,111,1.181147,0.02990377,20,10,475
900,4,111,1.181147,0.02990377,20,10,396
900,5,110,1.479438,0.237589,20,10,403
900,1,91,1.344113,0.02799869,20,10,603
900,2,87,0.989033,0.02708447,20,10,696
900,5,109,1.450766,0.9542458,20,10,380
900,5,83,1.057162,0.8966306,20,10,493
900,4,116,0.8668046,0.1530045,20,10,397
900,5,109,1.450766,0.9542458,20,10,487
900,5,92,1.29578,0.3610244,20,10,503
900,4,116,0.8668046,0.1530045,20,10,591
900,5,92,1.29578,0.3610244,20,10,517
900,5,92,1.29578,0.3610244,20,10,520
900,4,87,1.212984,0.4685684,20,10,523
900,4,87,1.212984,0.4685684,20,10,526
900,5,92,1.29578,0.3610244,20,10,567
900,2,87,1.062046,0.02708447,20,10,573
900,4,111,1.181147,0.02990377,20,10,385
900,4,111,1.181147,0.02990377,20,10,484
900,5,110,1.479438,0.237589,20,10,386
900,5,110,1.479438,0.237589,20,10,536
900,5,110,1.479438,0.237589,20,10,539
900,5,110,1.479438,0.237589,20,10,542
900,3,85,0.8591339,0.1684163,20,10,585
900,5,109,1.450766,0.9542458,20,10,405
900,2,87,1.062046,0.02708447,20,10,582
900,5,92,1.29578,0.3610244,20,10,558
900,5,92,1.29578,0.3610244,20,10,506
900,5,110,1.479438,0.237589,20,10,561
900,5,110,1.479438,0.237589,20,10,490
900,5,109,1.450766,0.9542458,20,10,491
900,2,87,1.062046,0.02708447,20,10,576
900,4,111,1.181147,0.02990377,20,10,570
900,3,85,0.8591339,0.1684163,20,10,452
900,5,109,1.450766,0.9542458,20,10,658
900,5,83,1.057162,0.8966306,20,10,652
900,4,111,1.181147,0.02990377,20,10,609
900,4,111,1.181147,0.02990377,20,10,612
900,5,92,1.29578,0.3610244,20,10,235
900,5,109,1.450766,0.9542458,20,10,253
900,5,83,1.057162,0.8966306,20,10,139
900,5,109,1.450766,0.9542458,20,10,140
900,5,92,1.29578,0.3610244,20,10,151
900,5,92,1.29578,0.3610244,20,10,429
900,4,87,1.212984,0.4685684,20,10,642
900,4,116,0.8668046,0.1530045,20,10,516
900,5,109,1.450766,0.9542458,20,10,143
900,4,87,1.212984,0.4685684,20,10,634
900,4,87,1.212984,0.4685684,20,10,590
900,4,111,1.181147,0.02990377,20,10,636
